File,BIC
ILM15_replicate0_0.str.admix.K=15.out,14200.512520
ILM15_replicate0_10.str.admix.K=15.out,15126.583880
ILM15_replicate0_11.str.admix.K=15.out,14572.123163
ILM15_replicate0_12.str.admix.K=15.out,13240.698133
ILM15_replicate0_13.str.admix.K=15.out,19007.489061
ILM15_replicate0_14.str.admix.K=15.out,16401.184237
ILM15_replicate0_15.str.admix.K=15.out,15188.064044
ILM15_replicate0_16.str.admix.K=15.out,20049.221538
ILM15_replicate0_17.str.admix.K=15.out,15152.614988
ILM15_replicate0_18.str.admix.K=15.out,14686.683676
ILM15_replicate0_19.str.admix.K=15.out,14539.662062
ILM15_replicate0_1.str.admix.K=15.out,16625.624011
ILM15_replicate0_2.str.admix.K=15.out,24205.086066
ILM15_replicate0_3.str.admix.K=15.out,13924.722803
ILM15_replicate0_4.str.admix.K=15.out,15802.850563
ILM15_replicate0_5.str.admix.K=15.out,15163.994634
ILM15_replicate0_6.str.admix.K=15.out,18272.065501
ILM15_replicate0_7.str.admix.K=15.out,13506.445249
ILM15_replicate0_8.str.admix.K=15.out,16068.558695
ILM15_replicate0_9.str.admix.K=15.out,20355.376905
ILM15_replicate1_0.str.admix.K=15.out,16360.935906
ILM15_replicate1_10.str.admix.K=15.out,14122.710088
ILM15_replicate1_11.str.admix.K=15.out,14852.576710
ILM15_replicate1_12.str.admix.K=15.out,16294.117573
ILM15_replicate1_13.str.admix.K=15.out,17625.546149
ILM15_replicate1_14.str.admix.K=15.out,15782.354621
ILM15_replicate1_15.str.admix.K=15.out,15464.883605
ILM15_replicate1_16.str.admix.K=15.out,15630.914047
ILM15_replicate1_17.str.admix.K=15.out,14998.208177
ILM15_replicate1_18.str.admix.K=15.out,15615.663692
ILM15_replicate1_19.str.admix.K=15.out,17371.365444
ILM15_replicate1_1.str.admix.K=15.out,15120.631570
ILM15_replicate1_2.str.admix.K=15.out,14898.428452
ILM15_replicate1_3.str.admix.K=15.out,15951.651485
ILM15_replicate1_4.str.admix.K=15.out,16966.694832
ILM15_replicate1_5.str.admix.K=15.out,14755.176111
ILM15_replicate1_6.str.admix.K=15.out,13609.728409
ILM15_replicate1_7.str.admix.K=15.out,16808.225414
ILM15_replicate1_8.str.admix.K=15.out,15492.026933
ILM15_replicate1_9.str.admix.K=15.out,17384.927594
ILM15_replicate2_0.str.admix.K=15.out,17130.737074
ILM15_replicate2_10.str.admix.K=15.out,15951.651485
ILM15_replicate2_11.str.admix.K=15.out,15101.332170
ILM15_replicate2_12.str.admix.K=15.out,14913.313945
ILM15_replicate2_13.str.admix.K=15.out,15035.452017
ILM15_replicate2_14.str.admix.K=15.out,18169.442310
ILM15_replicate2_15.str.admix.K=15.out,18584.727645
ILM15_replicate2_16.str.admix.K=15.out,16204.515422
ILM15_replicate2_17.str.admix.K=15.out,15911.085891
ILM15_replicate2_18.str.admix.K=15.out,15572.343890
ILM15_replicate2_19.str.admix.K=15.out,14256.140755
ILM15_replicate2_1.str.admix.K=15.out,13287.659414
ILM15_replicate2_2.str.admix.K=15.out,14297.598303
ILM15_replicate2_3.str.admix.K=15.out,13852.812413
ILM15_replicate2_4.str.admix.K=15.out,15826.774489
ILM15_replicate2_5.str.admix.K=15.out,15181.161111
ILM15_replicate2_6.str.admix.K=15.out,16491.840100
ILM15_replicate2_7.str.admix.K=15.out,15031.852550
ILM15_replicate2_8.str.admix.K=15.out,18183.264485
ILM15_replicate2_9.str.admix.K=15.out,19716.726899
ILM15_replicate3_0.str.admix.K=15.out,16519.777697
ILM15_replicate3_10.str.admix.K=15.out,17669.537974
ILM15_replicate3_11.str.admix.K=15.out,23153.099381
ILM15_replicate3_12.str.admix.K=15.out,16423.165306
ILM15_replicate3_13.str.admix.K=15.out,15987.195468
ILM15_replicate3_14.str.admix.K=15.out,15631.860992
ILM15_replicate3_15.str.admix.K=15.out,16241.271979
ILM15_replicate3_16.str.admix.K=15.out,16002.727821
ILM15_replicate3_17.str.admix.K=15.out,19369.038352
ILM15_replicate3_18.str.admix.K=15.out,14348.948323
ILM15_replicate3_19.str.admix.K=15.out,18917.804453
ILM15_replicate3_1.str.admix.K=15.out,16096.583488
ILM15_replicate3_2.str.admix.K=15.out,13213.685141
ILM15_replicate3_3.str.admix.K=15.out,15841.049785
ILM15_replicate3_4.str.admix.K=15.out,17363.262828
ILM15_replicate3_5.str.admix.K=15.out,14735.778651
ILM15_replicate3_6.str.admix.K=15.out,17293.591774
ILM15_replicate3_7.str.admix.K=15.out,14493.191120
ILM15_replicate3_8.str.admix.K=15.out,15850.416292
ILM15_replicate3_9.str.admix.K=15.out,15642.000636
ILM15_replicate4_0.str.admix.K=15.out,16560.182452
ILM15_replicate4_10.str.admix.K=15.out,16065.990672
ILM15_replicate4_11.str.admix.K=15.out,16021.119814
