i	k	etaik
0	0	0.386321
0	1	0.551402
0	2	0.000000
0	3	0.000000
0	4	0.000000
0	5	0.000000
0	6	0.062277
0	7	0.000000
0	8	0.000000
0	9	0.000000
0	10	0.000000
0	11	0.000000
0	12	0.000000
0	13	0.000000
0	14	0.000000
1	0	0.000000
1	1	1.000000
1	2	0.000000
1	3	0.000000
1	4	0.000000
1	5	0.000000
1	6	0.000000
1	7	0.000000
1	8	0.000000
1	9	0.000000
1	10	0.000000
1	11	0.000000
1	12	0.000000
1	13	0.000000
1	14	0.000000
2	0	0.675781
2	1	0.000000
2	2	0.000000
2	3	0.000000
2	4	0.000000
2	5	0.000000
2	6	0.324219
2	7	0.000000
2	8	0.000000
2	9	0.000000
2	10	0.000000
2	11	0.000000
2	12	0.000000
2	13	0.000000
2	14	0.000000
3	0	0.000000
3	1	0.466037
3	2	0.533963
3	3	0.000000
3	4	0.000000
3	5	0.000000
3	6	0.000000
3	7	0.000000
3	8	0.000000
3	9	0.000000
3	10	0.000000
3	11	0.000000
3	12	0.000000
3	13	0.000000
3	14	0.000000
4	0	0.000000
4	1	0.000000
4	2	0.000000
4	3	0.000000
4	4	0.000000
4	5	0.036114
4	6	0.000000
4	7	0.027976
4	8	0.000000
4	9	0.456746
4	10	0.177056
4	11	0.000000
4	12	0.249990
4	13	0.052119
4	14	0.000000
5	0	0.000000
5	1	0.000000
5	2	0.646802
5	3	0.000000
5	4	0.000000
5	5	0.152254
5	6	0.000000
5	7	0.056765
5	8	0.000000
5	9	0.000000
5	10	0.120056
5	11	0.000000
5	12	0.000000
5	13	0.024123
5	14	0.000000
6	0	0.351223
6	1	0.000000
6	2	0.000000
6	3	0.000000
6	4	0.000000
6	5	0.000000
6	6	0.160825
6	7	0.000000
6	8	0.487952
6	9	0.000000
6	10	0.000000
6	11	0.000000
6	12	0.000000
6	13	0.000000
6	14	0.000000
7	0	0.867789
7	1	0.000000
7	2	0.000000
7	3	0.000000
7	4	0.000000
7	5	0.000000
7	6	0.132211
7	7	0.000000
7	8	0.000000
7	9	0.000000
7	10	0.000000
7	11	0.000000
7	12	0.000000
7	13	0.000000
7	14	0.000000
8	0	0.336838
8	1	0.000000
8	2	0.000000
8	3	0.000000
8	4	0.000000
8	5	0.000000
8	6	0.175210
8	7	0.000000
8	8	0.487952
8	9	0.000000
8	10	0.000000
8	11	0.000000
8	12	0.000000
8	13	0.000000
8	14	0.000000
9	0	0.537114
9	1	0.000000
9	2	0.000000
9	3	0.000000
9	4	0.221411
9	5	0.000000
9	6	0.241475
9	7	0.000000
9	8	0.000000
9	9	0.000000
9	10	0.000000
9	11	0.000000
9	12	0.000000
9	13	0.000000
9	14	0.000000
10	0	0.000000
10	1	0.000000
10	2	0.000000
10	3	0.000000
10	4	0.000000
10	5	0.001030
10	6	0.000000
10	7	0.000234
10	8	0.000000
10	9	0.000000
10	10	0.000305
10	11	0.000000
10	12	0.000000
10	13	0.000151
10	14	0.998280
11	0	0.339678
11	1	0.000000
11	2	0.000000
11	3	0.000000
11	4	0.000000
11	5	0.059367
11	6	0.160285
11	7	0.013710
11	8	0.000000
11	9	0.000076
11	10	0.044741
11	11	0.000000
11	12	0.000000
11	13	0.033532
11	14	0.348612
12	0	0.426517
12	1	0.000000
12	2	0.000000
12	3	0.000000
12	4	0.000000
12	5	0.000000
12	6	0.085531
12	7	0.000000
12	8	0.487952
12	9	0.000000
12	10	0.000000
12	11	0.000000
12	12	0.000000
12	13	0.000000
12	14	0.000000
13	0	0.000000
13	1	0.000000
13	2	0.000000
13	3	0.000000
13	4	0.000000
13	5	0.244413
13	6	0.000000
13	7	0.287739
13	8	0.000000
13	9	0.000000
13	10	0.434807
13	11	0.000000
13	12	0.000000
13	13	0.033040
13	14	0.000000
14	0	0.000000
14	1	0.000000
14	2	0.000000
14	3	0.000000
14	4	0.000000
14	5	0.000000
14	6	0.000000
14	7	0.000000
14	8	1.000000
14	9	0.000000
14	10	0.000000
14	11	0.000000
14	12	0.000000
14	13	0.000000
14	14	0.000000
15	0	0.275221
15	1	0.000000
15	2	0.000000
15	3	0.000000
15	4	0.000000
15	5	0.054400
15	6	0.224724
15	7	0.021313
15	8	0.000000
15	9	0.000144
15	10	0.045407
15	11	0.000000
15	12	0.000000
15	13	0.030165
15	14	0.348625
16	0	0.000000
16	1	0.000000
16	2	0.000000
16	3	0.000000
16	4	0.000000
16	5	0.255284
16	6	0.000000
16	7	0.059630
16	8	0.000000
16	9	0.000000
16	10	0.187594
16	11	0.000000
16	12	0.000000
16	13	0.148863
16	14	0.348630
17	0	0.000000
17	1	0.351306
17	2	0.000000
17	3	0.000000
17	4	0.000000
17	5	0.029528
17	6	0.000000
17	7	0.041471
17	8	0.000000
17	9	0.107523
17	10	0.089231
17	11	0.000000
17	12	0.000000
17	13	0.032428
17	14	0.348512
18	0	0.000000
18	1	0.000000
18	2	0.000000
18	3	0.000000
18	4	0.000000
18	5	0.000357
18	6	0.000000
18	7	0.000274
18	8	0.000000
18	9	0.000000
18	10	0.000935
18	11	0.000000
18	12	0.000000
18	13	0.000059
18	14	0.998375
19	0	0.000000
19	1	0.000000
19	2	0.000000
19	3	0.000000
19	4	0.000000
19	5	0.287972
19	6	0.000000
19	7	0.229098
19	8	0.000000
19	9	0.000000
19	10	0.052586
19	11	0.000000
19	12	0.000000
19	13	0.081714
19	14	0.348630
20	0	0.000000
20	1	0.000000
20	2	0.000000
20	3	0.000000
20	4	0.000000
20	5	0.000000
20	6	0.000000
20	7	0.000000
20	8	1.000000
20	9	0.000000
20	10	0.000000
20	11	0.000000
20	12	0.000000
20	13	0.000000
20	14	0.000000
21	0	0.878173
21	1	0.000000
21	2	0.000000
21	3	0.000000
21	4	0.000000
21	5	0.000000
21	6	0.121827
21	7	0.000000
21	8	0.000000
21	9	0.000000
21	10	0.000000
21	11	0.000000
21	12	0.000000
21	13	0.000000
21	14	0.000000
22	0	0.000000
22	1	0.000000
22	2	0.000000
22	3	0.000000
22	4	0.000000
22	5	0.000000
22	6	0.000000
22	7	0.000000
22	8	1.000000
22	9	0.000000
22	10	0.000000
22	11	0.000000
22	12	0.000000
22	13	0.000000
22	14	0.000000
23	0	0.326966
23	1	0.000000
23	2	0.000000
23	3	0.000000
23	4	0.000000
23	5	0.152379
23	6	0.172971
23	7	0.024096
23	8	0.000000
23	9	0.000195
23	10	0.176442
23	11	0.000000
23	12	0.000000
23	13	0.146950
23	14	0.000000
24	0	0.179279
24	1	0.000000
24	2	0.000000
24	3	0.000000
24	4	0.239996
24	5	0.000522
24	6	0.077100
24	7	0.000510
24	8	0.000000
24	9	0.000018
24	10	0.002041
24	11	0.000000
24	12	0.494616
24	13	0.005918
24	14	0.000000
25	0	0.792561
25	1	0.000000
25	2	0.000000
25	3	0.000000
25	4	0.000000
25	5	0.000000
25	6	0.207439
25	7	0.000000
25	8	0.000000
25	9	0.000000
25	10	0.000000
25	11	0.000000
25	12	0.000000
25	13	0.000000
25	14	0.000000
26	0	0.300358
26	1	0.000000
26	2	0.000000
26	3	0.000000
26	4	0.000000
26	5	0.000000
26	6	0.211690
26	7	0.000000
26	8	0.487952
26	9	0.000000
26	10	0.000000
26	11	0.000000
26	12	0.000000
26	13	0.000000
26	14	0.000000
27	0	0.216000
27	1	0.000000
27	2	0.000000
27	3	0.000000
27	4	0.000000
27	5	0.000656
27	6	0.281405
27	7	0.000694
27	8	0.000000
27	9	0.000000
27	10	0.001465
27	11	0.000000
27	12	0.496097
27	13	0.003682
27	14	0.000000
28	0	0.416696
28	1	0.000000
28	2	0.000000
28	3	0.000000
28	4	0.000000
28	5	0.153237
28	6	0.083251
28	7	0.128291
28	8	0.000000
28	9	0.000166
28	10	0.133375
28	11	0.000000
28	12	0.000000
28	13	0.084986
28	14	0.000000
29	0	0.000000
29	1	0.000000
29	2	0.000000
29	3	0.000000
29	4	0.000000
29	5	0.127561
29	6	0.000000
29	7	0.201423
29	8	0.000000
29	9	0.456757
29	10	0.155139
29	11	0.000000
29	12	0.000000
29	13	0.059120
29	14	0.000000
30	0	0.000000
30	1	0.351515
30	2	0.433160
30	3	0.000000
30	4	0.000000
30	5	0.000000
30	6	0.000000
30	7	0.000000
30	8	0.000000
30	9	0.215325
30	10	0.000000
30	11	0.000000
30	12	0.000000
30	13	0.000000
30	14	0.000000
31	0	0.000000
31	1	0.000000
31	2	0.436761
31	3	0.000000
31	4	0.000000
31	5	0.000000
31	6	0.000000
31	7	0.000000
31	8	0.510705
31	9	0.052534
31	10	0.000000
