File,AIC
ILM15_replicate0_0.str.admix.K=9.out,4452.983793
ILM15_replicate0_10.str.admix.K=9.out,5024.763908
ILM15_replicate0_11.str.admix.K=9.out,4660.109253
ILM15_replicate0_12.str.admix.K=9.out,3871.453597
ILM15_replicate0_13.str.admix.K=9.out,8128.989027
ILM15_replicate0_14.str.admix.K=9.out,6094.960861
ILM15_replicate0_15.str.admix.K=9.out,4943.547290
ILM15_replicate0_16.str.admix.K=9.out,8792.507706
ILM15_replicate0_17.str.admix.K=9.out,4667.325219
ILM15_replicate0_18.str.admix.K=9.out,4732.081131
ILM15_replicate0_19.str.admix.K=9.out,4579.981109
ILM15_replicate0_1.str.admix.K=9.out,5863.798744
ILM15_replicate0_2.str.admix.K=9.out,11412.108298
ILM15_replicate0_3.str.admix.K=9.out,4045.701075
ILM15_replicate0_4.str.admix.K=9.out,5408.789807
ILM15_replicate0_5.str.admix.K=9.out,5052.364638
ILM15_replicate0_6.str.admix.K=9.out,7617.558189
ILM15_replicate0_7.str.admix.K=9.out,3917.964622
ILM15_replicate0_8.str.admix.K=9.out,5782.083221
ILM15_replicate0_9.str.admix.K=9.out,8839.588349
ILM15_replicate1_0.str.admix.K=9.out,6040.637151
ILM15_replicate1_10.str.admix.K=9.out,4495.481445
ILM15_replicate1_11.str.admix.K=9.out,4948.091516
ILM15_replicate1_12.str.admix.K=9.out,5868.515356
ILM15_replicate1_13.str.admix.K=9.out,6682.192846
ILM15_replicate1_14.str.admix.K=9.out,5669.141665
ILM15_replicate1_15.str.admix.K=9.out,5107.495022
ILM15_replicate1_16.str.admix.K=9.out,5233.367454
ILM15_replicate1_17.str.admix.K=9.out,5271.795017
ILM15_replicate1_18.str.admix.K=9.out,5178.974644
ILM15_replicate1_19.str.admix.K=9.out,6513.401426
ILM15_replicate1_1.str.admix.K=9.out,5209.512787
ILM15_replicate1_2.str.admix.K=9.out,5143.425199
ILM15_replicate1_3.str.admix.K=9.out,5520.868672
ILM15_replicate1_4.str.admix.K=9.out,6389.793820
ILM15_replicate1_5.str.admix.K=9.out,4654.974740
ILM15_replicate1_6.str.admix.K=9.out,3949.665550
ILM15_replicate1_7.str.admix.K=9.out,5734.320247
ILM15_replicate1_8.str.admix.K=9.out,5222.727289
ILM15_replicate1_9.str.admix.K=9.out,6348.363217
ILM15_replicate2_0.str.admix.K=9.out,6674.272782
ILM15_replicate2_10.str.admix.K=9.out,5520.868672
ILM15_replicate2_11.str.admix.K=9.out,5456.173215
ILM15_replicate2_12.str.admix.K=9.out,5034.951434
ILM15_replicate2_13.str.admix.K=9.out,5102.853193
ILM15_replicate2_14.str.admix.K=9.out,7200.682566
ILM15_replicate2_15.str.admix.K=9.out,7308.024132
ILM15_replicate2_16.str.admix.K=9.out,5833.520369
ILM15_replicate2_17.str.admix.K=9.out,5946.545912
ILM15_replicate2_18.str.admix.K=9.out,5449.292642
ILM15_replicate2_19.str.admix.K=9.out,4630.991986
ILM15_replicate2_1.str.admix.K=9.out,3993.644289
ILM15_replicate2_2.str.admix.K=9.out,4420.413492
ILM15_replicate2_3.str.admix.K=9.out,4369.116124
ILM15_replicate2_4.str.admix.K=9.out,5737.308963
ILM15_replicate2_5.str.admix.K=9.out,5101.709884
ILM15_replicate2_6.str.admix.K=9.out,6057.780136
ILM15_replicate2_7.str.admix.K=9.out,5140.459813
ILM15_replicate2_8.str.admix.K=9.out,7045.065060
ILM15_replicate2_9.str.admix.K=9.out,8915.436081
ILM15_replicate3_0.str.admix.K=9.out,6158.776612
ILM15_replicate3_10.str.admix.K=9.out,6531.011853
ILM15_replicate3_11.str.admix.K=9.out,11250.338484
ILM15_replicate3_12.str.admix.K=9.out,5741.982400
ILM15_replicate3_13.str.admix.K=9.out,5985.041232
ILM15_replicate3_14.str.admix.K=9.out,5437.537041
ILM15_replicate3_15.str.admix.K=9.out,6011.916827
ILM15_replicate3_16.str.admix.K=9.out,5567.671488
ILM15_replicate3_17.str.admix.K=9.out,7646.341629
ILM15_replicate3_18.str.admix.K=9.out,4531.507915
ILM15_replicate3_19.str.admix.K=9.out,7748.079467
ILM15_replicate3_1.str.admix.K=9.out,5810.962507
ILM15_replicate3_2.str.admix.K=9.out,3784.999240
ILM15_replicate3_3.str.admix.K=9.out,5646.395924
ILM15_replicate3_4.str.admix.K=9.out,6747.385339
ILM15_replicate3_5.str.admix.K=9.out,4691.889606
ILM15_replicate3_6.str.admix.K=9.out,6906.099834
ILM15_replicate3_7.str.admix.K=9.out,4571.189920
ILM15_replicate3_8.str.admix.K=9.out,5679.094873
ILM15_replicate3_9.str.admix.K=9.out,5429.045717
ILM15_replicate4_0.str.admix.K=9.out,5929.377930
ILM15_replicate4_10.str.admix.K=9.out,5790.876131
ILM15_replicate4_11.str.admix.K=9.out,5696.934113
ILM15_replicate4_12.str.admix.K=9.out,4883.106876
ILM15_replicate4_13.str.admix.K=9.out,7744.966050
ILM15_replicate4_14.str.admix.K=9.out,6860.474224
ILM15_replicate4_15.str.admix.K=9.out,6161.517722
ILM15_replicate4_16.str.admix.K=9.out,5039.150156
