File,BIC
ILM15_replicate0_0.str.admix.K=7.out,7138.143640
ILM15_replicate0_10.str.admix.K=7.out,7871.878921
ILM15_replicate0_11.str.admix.K=7.out,7420.557490
ILM15_replicate0_12.str.admix.K=7.out,6453.163145
ILM15_replicate0_13.str.admix.K=7.out,11460.522211
ILM15_replicate0_14.str.admix.K=7.out,9074.518903
ILM15_replicate0_15.str.admix.K=7.out,7889.842510
ILM15_replicate0_16.str.admix.K=7.out,12492.953400
ILM15_replicate0_17.str.admix.K=7.out,7573.599094
ILM15_replicate0_18.str.admix.K=7.out,7832.783531
ILM15_replicate0_19.str.admix.K=7.out,7426.168314
ILM15_replicate0_1.str.admix.K=7.out,8932.025468
ILM15_replicate0_2.str.admix.K=7.out,15148.980676
ILM15_replicate0_3.str.admix.K=7.out,6803.643579
ILM15_replicate0_4.str.admix.K=7.out,8418.518792
ILM15_replicate0_5.str.admix.K=7.out,7924.493829
ILM15_replicate0_6.str.admix.K=7.out,10651.585726
ILM15_replicate0_7.str.admix.K=7.out,6633.072723
ILM15_replicate0_8.str.admix.K=7.out,8763.360680
ILM15_replicate0_9.str.admix.K=7.out,12061.271605
ILM15_replicate1_0.str.admix.K=7.out,9142.307821
ILM15_replicate1_10.str.admix.K=7.out,7144.350547
ILM15_replicate1_11.str.admix.K=7.out,7787.148597
ILM15_replicate1_12.str.admix.K=7.out,8858.132729
ILM15_replicate1_13.str.admix.K=7.out,9965.551533
ILM15_replicate1_14.str.admix.K=7.out,8594.282158
ILM15_replicate1_15.str.admix.K=7.out,8365.157319
ILM15_replicate1_16.str.admix.K=7.out,8316.575736
ILM15_replicate1_17.str.admix.K=7.out,8041.326627
ILM15_replicate1_18.str.admix.K=7.out,8261.258534
ILM15_replicate1_19.str.admix.K=7.out,9611.908114
ILM15_replicate1_1.str.admix.K=7.out,7937.383631
ILM15_replicate1_2.str.admix.K=7.out,7861.939294
ILM15_replicate1_3.str.admix.K=7.out,8497.353285
ILM15_replicate1_4.str.admix.K=7.out,9566.380330
ILM15_replicate1_5.str.admix.K=7.out,7553.154461
ILM15_replicate1_6.str.admix.K=7.out,6677.670926
ILM15_replicate1_7.str.admix.K=7.out,9055.262578
ILM15_replicate1_8.str.admix.K=7.out,8224.366496
ILM15_replicate1_9.str.admix.K=7.out,9937.979442
ILM15_replicate2_0.str.admix.K=7.out,9759.948422
ILM15_replicate2_10.str.admix.K=7.out,8497.353285
ILM15_replicate2_11.str.admix.K=7.out,8191.162789
ILM15_replicate2_12.str.admix.K=7.out,7812.203593
ILM15_replicate2_13.str.admix.K=7.out,7742.134995
ILM15_replicate2_14.str.admix.K=7.out,10327.667024
ILM15_replicate2_15.str.admix.K=7.out,10535.977569
ILM15_replicate2_16.str.admix.K=7.out,8742.142539
ILM15_replicate2_17.str.admix.K=7.out,8713.612684
ILM15_replicate2_18.str.admix.K=7.out,8426.742825
ILM15_replicate2_19.str.admix.K=7.out,7274.041907
ILM15_replicate2_1.str.admix.K=7.out,6582.500153
ILM15_replicate2_2.str.admix.K=7.out,7210.961928
ILM15_replicate2_3.str.admix.K=7.out,7100.166609
ILM15_replicate2_4.str.admix.K=7.out,8512.958179
ILM15_replicate2_5.str.admix.K=7.out,7911.240697
ILM15_replicate2_6.str.admix.K=7.out,9271.799387
ILM15_replicate2_7.str.admix.K=7.out,7918.638855
ILM15_replicate2_8.str.admix.K=7.out,10213.054507
ILM15_replicate2_9.str.admix.K=7.out,12085.029368
ILM15_replicate3_0.str.admix.K=7.out,9174.962984
ILM15_replicate3_10.str.admix.K=7.out,10198.930662
ILM15_replicate3_11.str.admix.K=7.out,14765.200212
ILM15_replicate3_12.str.admix.K=7.out,8994.348631
ILM15_replicate3_13.str.admix.K=7.out,8823.847928
ILM15_replicate3_14.str.admix.K=7.out,8318.341315
ILM15_replicate3_15.str.admix.K=7.out,8891.104142
ILM15_replicate3_16.str.admix.K=7.out,8631.368228
ILM15_replicate3_17.str.admix.K=7.out,10902.368321
ILM15_replicate3_18.str.admix.K=7.out,7484.391135
ILM15_replicate3_19.str.admix.K=7.out,11082.753789
ILM15_replicate3_1.str.admix.K=7.out,8751.808719
ILM15_replicate3_2.str.admix.K=7.out,6384.748628
ILM15_replicate3_3.str.admix.K=7.out,8527.789432
ILM15_replicate3_4.str.admix.K=7.out,10029.838199
ILM15_replicate3_5.str.admix.K=7.out,7512.405742
ILM15_replicate3_6.str.admix.K=7.out,9929.483791
ILM15_replicate3_7.str.admix.K=7.out,7379.306160
ILM15_replicate3_8.str.admix.K=7.out,8613.219322
ILM15_replicate3_9.str.admix.K=7.out,8302.923469
ILM15_replicate4_0.str.admix.K=7.out,8962.429656
ILM15_replicate4_10.str.admix.K=7.out,8703.186284
