k	l	m	KLM
0	0	0	0.253715
0	0	1	0.746285
0	1	0	1.000000
0	1	1	0.000000
0	2	0	0.000000
0	2	1	1.000000
0	3	0	0.999999
0	3	1	0.000001
0	4	0	0.965868
0	4	1	0.034132
0	5	0	0.011330
0	5	1	0.988670
0	6	0	0.000000
0	6	1	1.000000
0	7	0	0.000000
0	7	1	1.000000
0	8	0	1.000000
0	8	1	0.000000
0	9	0	0.000000
0	9	1	1.000000
0	10	0	0.769662
0	10	1	0.230338
0	11	0	0.966050
0	11	1	0.033950
0	12	0	0.033950
0	12	1	0.966050
0	13	0	1.000000
0	13	1	0.000000
0	14	0	1.000000
0	14	1	0.000000
0	15	0	0.230338
0	15	1	0.769662
0	16	0	0.988616
0	16	1	0.011384
0	17	0	1.000000
0	17	1	0.000000
0	18	0	0.000000
0	18	1	1.000000
0	19	0	0.000000
0	19	1	1.000000
0	20	0	1.000000
0	20	1	0.000000
0	21	0	1.000000
0	21	1	0.000000
0	22	0	0.005686
0	22	1	0.994314
0	23	0	0.000000
0	23	1	1.000000
0	24	0	0.000000
0	24	1	1.000000
0	25	0	0.000000
0	25	1	1.000000
0	26	0	0.000000
0	26	1	1.000000
0	27	0	1.000000
0	27	1	0.000000
0	28	0	1.000000
0	28	1	0.000000
0	29	0	0.988616
0	29	1	0.011384
0	30	0	0.022754
0	30	1	0.977246
0	31	0	0.045318
0	31	1	0.954682
0	32	0	1.000000
0	32	1	0.000000
0	33	0	0.000000
0	33	1	1.000000
0	34	0	0.983005
0	34	1	0.016995
0	35	0	1.000000
0	35	1	0.000000
0	36	0	0.005686
0	36	1	0.994314
0	37	0	0.000000
0	37	1	1.000000
1	0	0	0.000000
1	0	1	1.000000
1	1	0	0.991947
1	1	1	0.008053
1	2	0	1.000000
1	2	1	0.000000
1	3	0	0.991946
1	3	1	0.008054
1	4	0	1.000000
1	4	1	0.000000
1	5	0	0.000000
1	5	1	1.000000
1	6	0	0.072371
1	6	1	0.927629
1	7	0	1.000000
1	7	1	0.000000
1	8	0	0.983927
1	8	1	0.016073
1	9	0	0.127344
1	9	1	0.872656
1	10	0	1.000000
1	10	1	0.000000
1	11	0	1.000000
1	11	1	0.000000
1	12	0	0.000000
1	12	1	1.000000
1	13	0	0.872656
1	13	1	0.127344
1	14	0	0.000000
1	14	1	1.000000
1	15	0	0.000000
1	15	1	1.000000
1	16	0	1.000000
1	16	1	0.000000
1	17	0	0.991945
1	17	1	0.008055
1	18	0	1.000000
1	18	1	0.000000
1	19	0	1.000000
1	19	1	0.000000
1	20	0	0.983905
1	20	1	0.016095
1	21	0	0.100923
1	21	1	0.899077
1	22	0	0.000000
1	22	1	1.000000
1	23	0	0.040644
1	23	1	0.959356
1	24	0	0.024275
1	24	1	0.975725
1	25	0	0.016095
1	25	1	0.983905
1	26	0	0.008087
1	26	1	0.991913
1	27	0	0.991942
1	27	1	0.008058
1	28	0	0.000000
1	28	1	1.000000
1	29	0	1.000000
1	29	1	0.000000
1	30	0	0.000000
1	30	1	1.000000
1	31	0	0.000000
1	31	1	1.000000
1	32	0	0.000000
1	32	1	1.000000
1	33	0	0.899077
1	33	1	0.100923
1	34	0	1.000000
1	34	1	0.000000
1	35	0	0.000000
1	35	1	1.000000
1	36	0	0.000000
1	36	1	1.000000
1	37	0	1.000000
1	37	1	0.000000

