k	l	m	KLM
0	0	0	0.000000
0	0	1	1.000000
0	1	0	0.953306
0	1	1	0.046694
0	2	0	1.000000
0	2	1	0.000000
0	3	0	1.000000
0	3	1	0.000000
0	4	0	1.000000
0	4	1	0.000000
0	5	0	0.000000
0	5	1	1.000000
0	6	0	0.290579
0	6	1	0.709421
0	7	0	0.989636
0	7	1	0.010364
0	8	0	0.000001
0	8	1	0.999999
0	9	0	0.290155
0	9	1	0.709845
0	9	2	0.000000
0	10	0	0.051973
0	10	1	0.948027
0	11	0	0.010377
0	11	1	0.989623
0	12	0	0.000000
0	12	1	1.000000
0	13	0	0.020773
0	13	1	0.979227
0	14	0	0.000001
0	14	1	0.999999
0	15	0	0.979227
0	15	1	0.020773
0	16	0	0.709421
0	16	1	0.290579
0	17	0	0.000000
0	17	1	1.000000
0	18	0	0.000000
0	18	1	1.000000
0	19	0	1.000000
0	19	1	0.000000
0	20	0	1.000000
0	20	1	0.000000
1	0	0	0.018581
1	0	1	0.981419
1	1	0	1.000000
1	1	1	0.000000
1	2	0	0.972191
1	2	1	0.027809
1	3	0	0.000000
1	3	1	1.000000
1	4	0	0.990647
1	4	1	0.009353
1	5	0	0.370349
1	5	1	0.629651
1	6	0	0.000000
1	6	1	1.000000
1	7	0	1.000000
1	7	1	0.000000
1	8	0	0.018608
1	8	1	0.981392
1	9	0	0.000000
1	9	1	0.000000
1	9	2	1.000000
1	10	0	0.000000
1	10	1	1.000000
1	11	0	0.000000
1	11	1	1.000000
1	12	0	0.370349
1	12	1	0.629651
1	13	0	0.000000
1	13	1	1.000000
1	14	0	0.018608
1	14	1	0.981392
1	15	0	1.000000
1	15	1	0.000000
1	16	0	1.000000
1	16	1	0.000000
1	17	0	0.112797
1	17	1	0.887203
1	18	0	0.103571
1	18	1	0.896429
1	19	0	0.879081
1	19	1	0.120919
1	20	0	0.962661
1	20	1	0.037339

