k	l	m	KLM
0	0	0	0.000000
0	0	1	1.000000
0	1	0	0.981171
0	1	1	0.018829
0	2	0	0.018983
0	2	1	0.981017
0	3	0	0.000000
0	3	1	1.000000
0	4	0	0.018983
0	4	1	0.981017
0	5	0	0.971593
0	5	1	0.028407
0	6	0	0.000000
0	6	1	1.000000
0	7	0	0.000000
0	7	1	1.000000
0	8	0	0.971593
0	8	1	0.028407
0	9	0	0.747253
0	9	1	0.252747
0	10	0	0.694809
0	10	1	0.305191
0	11	0	0.244719
0	11	1	0.755281
0	12	0	0.904428
0	12	1	0.095572
0	13	0	1.000000
0	13	1	0.000000
0	14	0	0.000000
0	14	1	1.000000
0	15	0	0.962308
0	15	1	0.037692
0	16	0	1.000000
0	16	1	0.000000
0	17	0	1.000000
0	17	1	0.000000
0	18	0	1.000000
0	18	1	0.000000
0	19	0	0.000000
0	19	1	1.000000
0	20	0	0.223961
0	20	1	0.776039
0	21	0	0.000000
0	21	1	1.000000
0	22	0	0.399801
0	22	1	0.600199
0	23	0	0.009432
0	23	1	0.990568
0	24	0	0.000000
0	24	1	1.000000
0	25	0	0.095572
0	25	1	0.904428
0	26	0	0.000000
0	26	1	1.000000
0	27	0	0.000000
0	27	1	1.000000
0	28	0	0.694809
0	28	1	0.305191
0	29	0	0.000000
0	29	1	1.000000
0	30	0	1.000000
0	30	1	0.000000
1	0	0	0.000000
1	0	1	1.000000
1	1	0	1.000000
1	1	1	0.000000
1	2	0	0.000000
1	2	1	1.000000
1	3	0	0.000000
1	3	1	1.000000
1	4	0	0.000000
1	4	1	1.000000
1	5	0	1.000000
1	5	1	0.000000
1	6	0	0.073934
1	6	1	0.926066
1	7	0	0.000000
1	7	1	1.000000
1	8	0	1.000000
1	8	1	0.000000
1	9	0	1.000000
1	9	1	0.000000
1	10	0	1.000000
1	10	1	0.000000
1	11	0	1.000000
1	11	1	0.000000
1	12	0	1.000000
1	12	1	0.000000
1	13	0	0.991048
1	13	1	0.008952
1	14	0	1.000000
1	14	1	0.000000
1	15	0	1.000000
1	15	1	0.000000
1	16	0	0.000000
1	16	1	1.000000
1	17	0	1.000000
1	17	1	0.000000
1	18	0	0.932031
1	18	1	0.067969
1	19	0	0.000000
1	19	1	1.000000
1	20	0	0.000000
1	20	1	1.000000
1	21	0	0.798069
1	21	1	0.201931
1	22	0	0.000000
1	22	1	1.000000
1	23	0	0.000000
1	23	1	1.000000
1	24	0	0.020007
1	24	1	0.979993
1	25	0	0.000000
1	25	1	1.000000
1	26	0	0.000000
1	26	1	1.000000
1	27	0	0.000000
1	27	1	1.000000
1	28	0	1.000000
1	28	1	0.000000
1	29	0	0.006706
1	29	1	0.993294
1	30	0	1.000000
1	30	1	0.000000
2	0	0	0.068618
2	0	1	0.931382
2	1	0	1.000000
2	1	1	0.000000
2	2	0	0.000000
2	2	1	1.000000
2	3	0	1.000000
2	3	1	0.000000
2	4	0	0.000000
2	4	1	1.000000
2	5	0	1.000000
2	5	1	0.000000
2	6	0	0.000000
2	6	1	1.000000
2	7	0	0.022189
2	7	1	0.977811
2	8	0	1.000000
2	8	1	0.000000
2	9	0	1.000000
2	9	1	0.000000
2	10	0	1.000000
2	10	1	0.000000
2	11	0	0.000000
2	11	1	1.000000
2	12	0	1.000000
2	12	1	0.000000
2	13	0	0.985136
2	13	1	0.014864
2	14	0	0.000000
2	14	1	1.000000
2	15	0	1.000000
2	15	1	0.000000
2	16	0	1.000000
2	16	1	0.000000
2	17	0	0.763189
2	17	1	0.236811
2	18	0	1.000000
2	18	1	0.000000
2	19	0	0.022091
2	19	1	0.977909
2	20	0	0.000000
2	20	1	1.000000
2	21	0	0.000000
2	21	1	1.000000
2	22	0	0.000000
2	22	1	1.000000
2	23	0	0.000000
2	23	1	1.000000
2	24	0	0.022749
2	24	1	0.977251
2	25	0	0.000000
2	25	1	1.000000
2	26	0	0.999895
2	26	1	0.000105
2	27	0	0.044263
2	27	1	0.955737
2	28	0	1.000000
2	28	1	0.000000
2	29	0	0.000000
2	29	1	1.000000
2	30	0	0.000105
2	30	1	0.999895

