i	k	etaik
0	0	0.000000
0	1	0.514005
0	2	0.000000
0	3	0.485995
0	4	0.000000
0	5	0.000000
1	0	0.000000
1	1	0.000000
1	2	0.000000
1	3	1.000000
1	4	0.000000
1	5	0.000000
2	0	0.000000
2	1	0.000000
2	2	0.114077
2	3	0.549793
2	4	0.000000
2	5	0.336130
3	0	0.272012
3	1	0.000000
3	2	0.000000
3	3	0.000000
3	4	0.727988
3	5	0.000000
4	0	0.000000
4	1	0.000000
4	2	0.114077
4	3	0.549793
4	4	0.000000
4	5	0.336130
5	0	0.000000
5	1	0.000000
5	2	0.497097
5	3	0.502903
5	4	0.000000
5	5	0.000000
6	0	0.000000
6	1	0.000000
6	2	0.119054
6	3	0.511989
6	4	0.000000
6	5	0.368957
7	0	0.000000
7	1	0.514005
7	2	0.000000
7	3	0.485995
7	4	0.000000
7	5	0.000000
8	0	0.000000
8	1	0.000000
8	2	0.119054
8	3	0.511989
8	4	0.000000
8	5	0.368957
9	0	0.506891
9	1	0.000000
9	2	0.000000
9	3	0.493109
9	4	0.000000
9	5	0.000000
10	0	0.000000
10	1	0.000000
10	2	0.497893
10	3	0.000000
10	4	0.502107
10	5	0.000000
11	0	0.000000
11	1	0.000000
11	2	0.514185
11	3	0.000000
11	4	0.000000
11	5	0.485815
12	0	0.000000
12	1	0.000000
12	2	0.497893
12	3	0.000000
12	4	0.502107
12	5	0.000000
13	0	0.489969
13	1	0.000000
13	2	0.000000
13	3	0.000000
13	4	0.000000
13	5	0.510031
14	0	0.000000
14	1	0.000000
14	2	0.000000
14	3	0.476811
14	4	0.000000
14	5	0.523189
15	0	0.000000
15	1	0.000000
15	2	0.000000
15	3	0.000000
15	4	0.000000
15	5	1.000000
16	0	0.517939
16	1	0.000000
16	2	0.482061
16	3	0.000000
16	4	0.000000
16	5	0.000000
17	0	0.000000
17	1	0.000000
17	2	0.000000
17	3	0.474545
17	4	0.525455
17	5	0.000000
18	0	0.000000
18	1	0.000000
18	2	0.000000
18	3	0.000000
18	4	0.000000
18	5	1.000000
19	0	0.000000
