i	k	etaik
0	0	1.000000
0	1	0.000000
1	0	0.519746
1	1	0.480254
2	0	0.542829
2	1	0.457171
3	0	0.519746
3	1	0.480254
4	0	1.000000
4	1	0.000000
5	0	0.566798
5	1	0.433202
6	0	1.000000
6	1	0.000000
7	0	1.000000
7	1	0.000000
8	0	1.000000
8	1	0.000000
9	0	0.583468
9	1	0.416532
10	0	0.000000
10	1	1.000000
11	0	0.000000
11	1	1.000000
12	0	0.520245
12	1	0.479755
13	0	0.520245
13	1	0.479755
14	0	0.000000
14	1	1.000000
15	0	0.000000
15	1	1.000000
16	0	0.000000
16	1	1.000000
17	0	0.000000
17	1	1.000000
18	0	0.000000
18	1	1.000000
19	0	0.000000
19	1	1.000000
20	0	0.000000
20	1	1.000000
21	0	0.000000
21	1	1.000000
22	0	1.000000
22	1	0.000000
23	0	0.000000
23	1	1.000000
24	0	0.495402
24	1	0.504598
25	0	0.000000
25	1	1.000000
26	0	0.543109
26	1	0.456891
27	0	0.000000
27	1	1.000000
28	0	0.444981
28	1	0.555019
29	0	0.000000
29	1	1.000000
30	0	0.000000
30	1	1.000000
31	0	0.000000
31	1	1.000000
32	0	0.000000
32	1	1.000000
33	0	0.000000
33	1	1.000000
34	0	0.000000
34	1	1.000000
35	0	0.000000
35	1	1.000000
36	0	0.567643
36	1	0.432357
37	0	0.463062
37	1	0.536938
38	0	0.000000
38	1	1.000000
39	0	0.093941
39	1	0.906059
40	0	1.000000
40	1	0.000000
41	0	1.000000
41	1	0.000000
42	0	1.000000
42	1	0.000000
43	0	1.000000
43	1	0.000000
44	0	0.562365
44	1	0.437635
45	0	1.000000
45	1	0.000000
46	0	1.000000
46	1	0.000000
47	0	1.000000
47	1	0.000000
48	0	0.463062
48	1	0.536938
49	0	1.000000
49	1	0.000000
50	0	0.000000
50	1	1.000000
51	0	0.000000
51	1	1.000000
52	0	0.000000
52	1	1.000000
53	0	0.557301
53	1	0.442699
54	0	0.000000
54	1	1.000000
55	0	0.000000
55	1	1.000000
56	0	0.576539
56	1	0.423461
57	0	0.000000
57	1	1.000000
58	0	0.519746
58	1	0.480254
59	0	0.000000
59	1	1.000000
60	0	0.000000
60	1	1.000000
61	0	1.000000
61	1	0.000000
62	0	0.557301
62	1	0.442699
63	0	0.557301
63	1	0.442699
64	0	0.000000
64	1	1.000000
65	0	0.557301
65	1	0.442699
66	0	0.000000
66	1	1.000000
67	0	1.000000
67	1	0.000000
68	0	0.000000
68	1	1.000000
69	0	0.000000
69	1	1.000000
70	0	0.463062
70	1	0.536938
71	0	0.495402
71	1	0.504598
72	0	0.000000
72	1	1.000000
73	0	0.000000
73	1	1.000000
74	0	1.000000
74	1	0.000000
75	0	0.000000
75	1	1.000000
76	0	0.000000
76	1	1.000000
77	0	0.000000
77	1	1.000000
78	0	0.000000
78	1	1.000000
79	0	0.000000
79	1	1.000000
80	0	0.000000
80	1	1.000000
81	0	0.475765
81	1	0.524235
82	0	0.519746
82	1	0.480254
83	0	0.000000
83	1	1.000000
84	0	0.000000
84	1	1.000000
85	0	0.519746
85	1	0.480254
86	0	0.000000
86	1	1.000000
87	0	0.520245
87	1	0.479755
88	0	0.000000
88	1	1.000000
89	0	0.520245
89	1	0.479755
90	0	0.475765
90	1	0.524235
91	0	0.463062
91	1	0.536938
92	0	1.000000
92	1	0.000000
93	0	0.000000
93	1	1.000000
94	0	0.093941
94	1	0.906059
95	0	0.093941
95	1	0.906059
96	0	0.000000
96	1	1.000000
97	0	0.000000
97	1	1.000000
98	0	0.117727
98	1	0.882273
99	0	0.000000
99	1	1.000000
100	0	0.000000
100	1	1.000000
101	0	0.000000
101	1	1.000000
102	0	0.609603
102	1	0.390397
103	0	0.541605
103	1	0.458395
104	0	0.557301
104	1	0.442699
105	0	0.576780
105	1	0.423220
106	0	0.576780
106	1	0.423220
107	0	0.541605
107	1	0.458395
108	0	0.557301
108	1	0.442699
109	0	0.567643
109	1	0.432357
110	0	0.000000
110	1	1.000000
111	0	1.000000
111	1	0.000000
112	0	0.444981
112	1	0.555019
113	0	1.000000
113	1	0.000000
114	0	1.000000
114	1	0.000000
115	0	0.557301
115	1	0.442699
116	0	0.000000
116	1	1.000000
117	0	1.000000
117	1	0.000000
118	0	0.000000
118	1	1.000000
119	0	0.444981
119	1	0.555019
120	0	0.561820
120	1	0.438180
121	0	0.000000
121	1	1.000000
122	0	0.562419
122	1	0.437581
123	0	0.000000
123	1	1.000000
124	0	1.000000
124	1	0.000000
125	0	0.000000
125	1	1.000000
126	0	0.000000
126	1	1.000000
127	0	0.496107
127	1	0.503893
128	0	0.000000
128	1	1.000000
129	0	0.562419
129	1	0.437581
130	0	0.463062
130	1	0.536938
131	0	0.168803
131	1	0.831197
132	0	0.463062
132	1	0.536938
133	0	0.093941
133	1	0.906059
134	0	0.093941
134	1	0.906059
135	0	0.606338
135	1	0.393662
136	0	1.000000
136	1	0.000000
137	0	0.216673
137	1	0.783327
138	0	0.463062
138	1	0.536938
139	0	0.000000
139	1	1.000000
140	0	0.000000
140	1	1.000000
141	0	0.000000
141	1	1.000000
142	0	0.495402
142	1	0.504598
143	0	0.000000
143	1	1.000000
144	0	0.000000
144	1	1.000000
145	0	0.495402
145	1	0.504598
146	0	0.093941
146	1	0.906059
147	0	0.463062
147	1	0.536938
148	0	0.000000
148	1	1.000000
149	0	0.000000
149	1	1.000000

